XAGUSD;2015.08.18;-323;-21398;9359
XAUUSD;2015.08.18;7917;-46079;-11711
USDCAD;2015.08.25;-59712;80808;-21096
USDCHF;2015.08.25;-12597;20795;-8198
GBPUSD;2015.08.25;3299;-10144;6845
USDJPY;2015.08.25;-39059;54714;-15655
EURUSD;2015.08.25;-66078;91151;-25073
AUDUSD;2015.08.25;-63727;89239;-25512
_NQ100;2015.08.25;2286;-2946;660
_SP500;2015.08.25;-5601;-16;5617
XAGUSD;2015.08.25;-80;-23267;8412
XAUUSD;2015.08.25;40614;-65893;-8097
USDCAD;2015.09.01;-55119;76574;-21455
USDCHF;2015.09.01;-8503;17424;-8921
GBPUSD;2015.09.01;-11239;16672;-5433
USDJPY;2015.09.01;-15555;28503;-12948
EURUSD;2015.09.01;-67857;88343;-20486
AUDUSD;2015.09.01;-55732;82795;-27063
_NQ100;2015.09.01;-1221;1146;77
_SP500;2015.09.01;-26553;28946;-2392
XAGUSD;2015.09.01;4049;-20902;5094
XAUUSD;2015.09.01;40597;-67285;-3597
USDCAD;2015.09.08;-48640;68580;-19940
USDCHF;2015.09.08;-6896;18400;-11504
GBPUSD;2015.09.08;-17638;30908;-13270
USDJPY;2015.09.08;-6662;21012;-14350
EURUSD;2015.09.08;-81241;108445;-27204
AUDUSD;2015.09.08;-53316;84684;-31368
_NQ100;2015.09.08;-1157;1998;-842
_SP500;2015.09.08;-30958;40481;-9523
XAGUSD;2015.09.08;7634;-20338;6819
XAUUSD;2015.09.08;26825;-57099;-3314
USDCAD;2015.09.15;-47083;69332;-22249
USDCHF;2015.09.15;3782;7608;-11390
GBPUSD;2015.09.15;-3619;13699;-10080
USDJPY;2015.09.15;-26814;39559;-12745
EURUSD;2015.09.15;-84202;102410;-18208
AUDUSD;2015.09.15;-40729;66468;-25739
_NQ100;2015.09.15;-124;735;-612
_SP500;2015.09.15;-35200;39148;-3948
XAGUSD;2015.09.15;2319;-19840;7094
XAUUSD;2015.09.15;8807;-43302;-6568
USDCAD;2015.09.22;-38394;57613;-19219
USDCHF;2015.09.22;-1876;11900;-10024
GBPUSD;2015.09.22;1267;5006;-6273
USDJPY;2015.09.22;-23678;31587;-7909
EURUSD;2015.09.22;-81033;102114;-21081
AUDUSD;2015.09.22;-52832;75971;-23139
_NQ100;2015.09.22;1807;-1226;-581
_SP500;2015.09.22;-40770;43686;-2915
XAGUSD;2015.09.22;15000;-26620;6455
XAUUSD;2015.09.22;20829;-55518;-3897
USDCAD;2015.09.29;-42235;62891;-20656
USDCHF;2015.09.29;-2715;14175;-11460
GBPUSD;2015.09.29;-2047;11414;-9367
USDJPY;2015.09.29;-22052;32538;-10486
EURUSD;2015.09.29;-87660;112066;-24406
AUDUSD;2015.09.29;-48865;69579;-20714
_NQ100;2015.09.29;408;-519;111
_SP500;2015.09.29;-34740;34869;-129
XAGUSD;2015.09.29;9642;-26271;7003
XAUUSD;2015.09.29;40564;-62090;-3502
USDCAD;2015.10.06;-35010;51546;-16536
USDCHF;2015.10.06;-3970;15159;-11189
GBPUSD;2015.10.06;-4533;18888;-14355
USDJPY;2015.10.06;-17599;30758;-13159
EURUSD;2015.10.06;-88810;108507;-19697
AUDUSD;2015.10.06;-40839;62785;-21946
_NQ100;2015.10.06;1907;-686;-1221
_SP500;2015.10.06;-44256;56550;-12293
XAGUSD;2015.10.06;28152;-35024;8716
XAUUSD;2015.10.06;45838;-66422;1650
USDCAD;2015.10.13;-33949;44722;-10773
USDCHF;2015.10.13;-2352;11951;-9599
GBPUSD;2015.10.13;-7527;22519;-14992
USDJPY;2015.10.13;-13832;21756;-7924
EURUSD;2015.10.13;-80576;97015;-16439
AUDUSD;2015.10.13;-33705;47727;-14022
_NQ100;2015.10.13;2351;-2083;-268
_SP500;2015.10.13;-39697;47364;-7667
XAGUSD;2015.10.13;41973;-38826;6916
XAUUSD;2015.10.13;77213;-79515;1335
USDCAD;2015.10.20;-27112;34550;-7438
USDCHF;2015.10.20;625;6735;-7360
GBPUSD;2015.10.20;7537;-345;-7192
USDJPY;2015.10.20;-3639;13067;-9428
EURUSD;2015.10.20;-62566;79329;-16763
AUDUSD;2015.10.20;-38412;50636;-12224
_NQ100;2015.10.20;6010;-6162;152
_SP500;2015.10.20;-40980;49219;-8239
XAGUSD;2015.10.20;47902;-41208;9502
XAUUSD;2015.10.20;116344;-101468;11999
USDCAD;2015.10.27;-18895;31969;-13074
USDCHF;2015.10.27;1499;12412;-13911
GBPUSD;2015.10.27;4134;7695;-11829
USDJPY;2015.10.27;-33911;55204;-21293
EURUSD;2015.10.27;-105934;134450;-28516
AUDUSD;2015.10.27;-36352;49145;-12793
_NQ100;2015.10.27;11363;-11379;15
_SP500;2015.10.27;-24373;35052;-10680
XAGUSD;2015.10.27;53353;-43203;6928
XAUUSD;2015.10.27;114092;-102946;8414
USDCAD;2015.11.03;-19491;32644;-13153
USDCHF;2015.11.03;-7035;22448;-15413
GBPUSD;2015.11.03;188;7730;-7918
USDJPY;2015.11.03;-43787;65127;-21340
EURUSD;2015.11.03;-134334;168944;-34610
AUDUSD;2015.11.03;-38625;59495;-20870
_NQ100;2015.11.03;14028;-14383;355
_SP500;2015.11.03;-26122;36821;-10700
XAGUSD;2015.11.03;48596;-43281;8764
XAUUSD;2015.11.03;67207;-89226;8646
USDCAD;2015.11.10;-17907;35602;-17695
USDCHF;2015.11.10;-9310;27883;-18573
GBPUSD;2015.11.10;-15770;36901;-21131
USDJPY;2015.11.10;-66888;97686;-30798
EURUSD;2015.11.10;-142939;184555;-41616
AUDUSD;2015.11.10;-52830;80186;-27356
_NQ100;2015.11.10;16313;-18141;1828
_SP500;2015.11.10;-20236;24508;-4272
XAGUSD;2015.11.10;26027;-34438;11139
XAUUSD;2015.11.10;16869;-64880;3505
USDCAD;2015.11.17;-28352;49967;-21615
USDCHF;2015.11.17;-15329;35012;-19683
GBPUSD;2015.11.17;-25260;45232;-19972
USDJPY;2015.11.17;-78611;111224;-32613
EURUSD;2015.11.17;-164177;204152;-39975
AUDUSD;2015.11.17;-66464;88864;-22400
_NQ100;2015.11.17;13773;-15522;1749
_SP500;2015.11.17;-16524;17966;-1443
XAGUSD;2015.11.17;12205;-26889;10270
XAUUSD;2015.11.17;-13923;-49999;-5926
USDCAD;2015.11.24;-38617;57148;-18531
USDCHF;2015.11.24;-22209;42705;-20496
GBPUSD;2015.11.24;-32256;51379;-19123
USDJPY;2015.11.24;-77336;107933;-30597
EURUSD;2015.11.24;-175484;215922;-40438
AUDUSD;2015.11.24;-57145;75027;-17882
_NQ100;2015.11.24;11044;-12687;1643
_SP500;2015.11.24;-11601;13943;-2342
XAGUSD;2015.11.24;9858;-23505;9332
XAUUSD;2015.11.24;-16664;-41478;-4319
USDCAD;2015.12.01;-38980;58853;-19873
USDCHF;2015.12.01;-24789;47747;-22958
GBPUSD;2015.12.01;-28258;49040;-20782
USDJPY;2015.12.01;-74901;104921;-30020
EURUSD;2015.12.01;-182845;224522;-41677
AUDUSD;2015.12.01;-46648;59494;-12846
_NQ100;2015.12.01;11352;-12999;1648
_SP500;2015.12.01;-10232;11851;-1619
XAGUSD;2015.12.01;11440;-23653;7931
XAUUSD;2015.12.01;-20566;-32283;-6839
USDCAD;2015.12.08;-40138;61977;-21839
USDCHF;2015.12.08;-25540;43253;-17713
GBPUSD;2015.12.08;-23902;44590;-20688
USDJPY;2015.12.08;-68050;98557;-30507
EURUSD;2015.12.08;-172331;197108;-24777
AUDUSD;2015.12.08;-33579;44118;-10539
_NQ100;2015.12.08;10799;-12535;1736
_SP500;2015.12.08;-9475;3907;5567
XAGUSD;2015.12.08;9271;-23819;9767
XAUUSD;2015.12.08;-17422;-36561;-5626
USDCAD;2015.12.15;-51009;71972;-20963
USDCHF;2015.12.15;1951;11784;-13735
GBPUSD;2015.12.15;-16920;34007;-17087
USDJPY;2015.12.15;-26580;42586;-16006
EURUSD;2015.12.15;-159961;185311;-25350
AUDUSD;2015.12.15;-10452;21381;-10929
_NQ100;2015.12.15;12304;-14288;1984
_SP500;2015.12.15;-5030;-1366;6396
XAGUSD;2015.12.15;2598;-18591;7965
XAUUSD;2015.12.15;-27219;-40816;-5390
USDCAD;2015.12.22;-56027;76749;-20722
USDCHF;2015.12.22;2752;11803;-14555
GBPUSD;2015.12.22;-26661;49672;-23011
USDJPY;2015.12.22;-30367;50938;-20571
EURUSD;2015.12.22;-161047;182071;-21024
AUDUSD;2015.12.22;-20854;33568;-12714
_NQ100;2015.12.22;9578;-12003;2426
_SP500;2015.12.22;-11365;8068;3296
XAGUSD;2015.12.22;10616;-23010;7771
XAUUSD;2015.12.22;-20062;-53944;-4176
USDCAD;2015.12.22;-56027;76749;-20722
USDCHF;2015.12.22;2752;11803;-14555
GBPUSD;2015.12.22;-26661;49672;-23011
USDJPY;2015.12.22;-30367;50938;-20571
EURUSD;2015.12.22;-161047;182071;-21024
AUDUSD;2015.12.22;-20854;33568;-12714
_NQ100;2015.12.22;9578;-12003;2426
_SP500;2015.12.22;-11365;8068;3296
XAGUSD;2015.12.22;10616;-23010;7771
XAUUSD;2015.12.22;-20062;-53944;-4176
USDCAD;2015.12.29;-60787;80673;-19886
USDCHF;2015.12.29;3564;11937;-15501
GBPUSD;2015.12.29;-31022;52811;-21789
USDJPY;2015.12.29;-17226;34780;-17554
EURUSD;2015.12.29;-160550;180422;-19872
AUDUSD;2015.12.29;-17545;28105;-10560
_NQ100;2015.12.29;12184;-14138;1954
_SP500;2015.12.29;-12686;9672;3014
XAGUSD;2015.12.29;7139;-22966;9174
XAUUSD;2015.12.29;-27201;-43974;-3767
USDCAD;2016.01.05;-60130;79735;-19605
USDCHF;2016.01.05;3620;15078;-18698
GBPUSD;2016.01.05;-30496;54401;-23905
USDJPY;2016.01.05;4103;4543;-8646
EURUSD;2016.01.05;-160643;179372;-18729
AUDUSD;2016.01.05;-13761;26056;-12295
_NQ100;2016.01.05;7193;-8399;1206
_SP500;2016.01.05;-16808;12594;4215
XAGUSD;2016.01.05;7891;-21898;7173
XAUUSD;2016.01.05;-15927;-44852;-7285
USDCAD;2016.01.12;-59214;78709;-19495
USDCHF;2016.01.12;3324;12883;-16207
GBPUSD;2016.01.12;-30521;58816;-28295
USDJPY;2016.01.12;25266;-23845;-1421
EURUSD;2016.01.12;-146451;161751;-15300
AUDUSD;2016.01.12;-23043;46601;-23558
_NQ100;2016.01.12;6646;-8170;1523
_SP500;2016.01.12;-28599;23114;5486
XAGUSD;2016.01.12;8549;-22875;8079
XAUUSD;2016.01.12;92;-51815;-1133
USDCAD;2016.01.19;-66386;82481;-16095
USDCHF;2016.01.19;906;14803;-15709
GBPUSD;2016.01.19;-38579;64795;-26216
USDJPY;2016.01.19;37653;-40417;2764
EURUSD;2016.01.19;-137015;147467;-10452
AUDUSD;2016.01.19;-36267;59902;-23635
_NQ100;2016.01.19;5816;-6849;1033
_SP500;2016.01.19;-34059;23040;11018
XAGUSD;2016.01.19;16449;-24780;7076
XAUUSD;2016.01.19;439;-48962;-3551
USDCAD;2016.01.26;-66819;81197;-14378
USDCHF;2016.01.26;-4503;22174;-17671
GBPUSD;2016.01.26;-47537;72297;-24760
USDJPY;2016.01.26;50026;-54641;4615
EURUSD;2016.01.26;-127215;142818;-15603
AUDUSD;2016.01.26;-32798;50874;-18076
_NQ100;2016.01.26;6059;-6150;92
_SP500;2016.01.26;-23581;19968;3613
XAGUSD;2016.01.26;25396;-28726;7538
XAUUSD;2016.01.26;16803;-52609;793
BRENT;2016.01.26;14203;13423;-722
BRENT;2016.01.19;13240;15536;319
BRENT;2016.01.12;17646;16644;444
BRENT;2016.01.05;15289;18311;-32
USDCAD;2016.02.02;-52420;70420;-18000
USDCHF;2016.02.02;-4695;22956;-18261
GBPUSD;2016.02.02;-45018;71746;-26728
USDJPY;2016.02.02;37245;-27090;-10155
EURUSD;2016.02.02;-87073;111997;-24924
AUDUSD;2016.02.02;-26168;41630;-15462
_NQ100;2016.02.02;4349;-3569;-780
_SP500;2016.02.02;-45371;51477;-6107
XAGUSD;2016.02.02;25017;-30351;6886
XAUUSD;2016.02.02;29036;-55990;4533
BRENT;2016.02.02;6490;21054;-1019
USDCAD;2016.02.09;-51935;59638;-7703
USDCHF;2016.02.09;-7268;17846;-10578
GBPUSD;2016.02.09;-36300;54709;-18409
USDJPY;2016.02.09;43232;-40801;-2431
EURUSD;2016.02.09;-63314;74024;-10710
AUDUSD;2016.02.09;-5626;14479;-8853
_NQ100;2016.02.09;1924;-1827;-97
_SP500;2016.02.09;-40484;43296;-2811
XAGUSD;2016.02.09;39744;-38443;9027
XAUUSD;2016.02.09;60636;-67740;6495
BRENT;2016.02.09;3898;21370;241
