AUDUSD;2013.11.05;3550;10;1723;20;9542;34;19208;-55
AUDUSD;2013.11.06;4824;-13;817;-5;8335;80;20257;149
AUDUSD;2013.11.07;2715;-12;2770;-59;10810;378;18215;-29
AUDUSD;2013.11.08;3463;208;4304;84;15198;869;25668;-62
AUDUSD;2013.11.11;2962;19;5308;3;15717;3;25055;388
AUDUSD;2013.11.12;2313;-7;6174;59;17415;1056;24446;218
AUDUSD;2013.11.13;3203;149;5257;-28;17299;625;24824;-51
AUDUSD;2013.11.14;2362;7;5936;-29;18146;1;24502;141
AUDUSD;2013.11.15;3221;9;5381;150;17889;593;25395;190
AUDUSD;2013.11.18;4033;8;4241;10;17293;209;26858;312
AUDUSD;2013.11.19;4013;-20;4249;8;17581;288;26950;92
AUDUSD;2013.11.20;3211;8;5427;10;18469;78;25879;97
AUDUSD;2013.11.21;2090;24;8286;-38;19631;17;22616;-366
AUDUSD;2013.11.22;1433;62;9932;-83;20781;431;20477;-390
AUDUSD;2013.11.25;1223;1;11115;115;21562;570;18994;-415
AUDUSD;2013.11.26;1260;37;10841;-273;21598;36;18079;-915
AUDUSD;2013.11.27;943;95;11677;4;22019;16;17012;-233
AUDUSD;2013.11.29;943;0;11692;15;22023;5;16910;-102
AUDUSD;2013.12.02;953;10;11587;-105;22148;126;17084;175
AUDUSD;2013.12.03;1456;55;10358;-357;21665;-35;17853;-100
AUDUSD;2013.12.04;824;89;12750;-99;22389;7;15702;345
AUDUSD;2013.12.05;1271;38;11156;-29;22313;333;17251;-15
AUDUSD;2013.12.06;375;56;1923;45;6555;336;7152;184
AUDUSD;2013.12.09;964;79;1419;1;6170;125;7733;76
AUDUSD;2013.12.10;1597;16;1199;10;5714;163;8150;203
AUDUSD;2013.12.11;434;8;1917;10;7247;362;7672;230
AUDUSD;2013.12.12;265;265;3416;-20;7849;168;6435;282
AUDUSD;2013.12.13;388;22;2835;0;7776;28;6991;-25
AUDUSD;2013.12.16;6;0;4589;-16;8355;197;5293;81
AUDUSD;2013.12.17;0;0;5345;-7;8760;401;4176;-353
AUDUSD;2013.12.18;150;150;5310;-35;9316;556;4384;208
AUDUSD;2013.12.19;191;41;5301;-9;9577;261;4393;9
AUDUSD;2013.12.20;379;42;4568;6;9590;160;5253;122
AUDUSD;2013.12.23;419;40;4723;155;9850;260;5733;480
AUDUSD;2013.12.24;415;-4;4505;0;9744;-23;5450;57
AUDUSD;2013.12.26;217;8;5267;31;10058;108;5063;334
AUDUSD;2013.12.27;185;-32;5275;8;10079;21;5064;1
AUDUSD;2013.12.30;519;11;4474;-2;9814;58;5768;-95
AUDUSD;2013.12.31;520;1;4432;-42;9805;-9;5711;-47
AUDUSD;2014.01.02;527;7;4538;107;9831;26;5641;-70
AUDUSD;2014.01.03;689;6;1432;54;7951;80;9211;255
AUDUSD;2014.01.06;688;-1;1489;57;8297;346;9753;542
AUDUSD;2014.01.07;403;3;1904;46;8634;49;9691;307
AUDUSD;2014.01.08;404;1;1909;5;8877;243;9880;189
AUDUSD;2014.01.09;412;8;1909;0;8940;63;10095;215
AUDUSD;2014.01.10;1563;195;1256;6;8416;432;10807;53
AUDUSD;2014.01.13;2833;-29;775;3;7321;204;11430;139
AUDUSD;2014.01.14;768;-4;1584;46;9484;112;10829;163
AUDUSD;2014.01.15;436;19;2082;11;9807;-28;10312;-26
AUDUSD;2014.01.16;49;28;3753;-48;10333;113;8521;-71
AUDUSD;2014.01.17;28;5;4672;140;10707;348;7883;141
AUDUSD;2014.01.21;124;64;3802;-6;11607;932;8806;61
AUDUSD;2014.01.22;357;2;3100;3;11374;-2;9512;35
AUDUSD;2014.01.23;136;97;4664;6;12426;734;8219;266
AUDUSD;2014.01.24;37;18;5534;-224;12712;169;7122;-3
AUDUSD;2014.01.27;292;27;4635;-5;12572;97;8025;20
AUDUSD;2014.01.28;292;27;4635;-5;12557;82;8016;11
AUDUSD;2014.01.30;353;6;4670;79;12644;20;7569;-373
AUDUSD;2014.01.31;720;38;3736;-19;12617;302;8494;36
AUDUSD;2014.02.01;490;136;4574;-7;13712;730;8317;674
AUDUSD;2014.02.04;492;2;4557;-17;13752;40;8356;39
AUDUSD;2014.02.05;4023;-277;1696;97;10320;372;11246;-67
AUDUSD;2014.02.06;2616;50;2207;-38;11943;166;10734;37
AUDUSD;2014.02.07;3942;-179;1742;100;10465;27;11530;244
AUDUSD;2014.02.10;3579;90;6241;65;25098;186;31517;280
AUDUSD;2014.02.11;3553;-26;6282;41;25499;401;31451;-49
AUDUSD;2014.02.12;5739;-59;3878;0;23376;122;33611;-244
AUDUSD;2014.02.13;5731;-8;3878;0;23322;6;34039;428
AUDUSD;2014.02.14;4367;-13;5495;28;24728;55;35012;2562
AUDUSD;2014.02.17;5810;94;3877;-4;23143;-236;36263;-361
AUDUSD;2014.02.19;5893;83;3888;11;22990;-153;36832;569
AUDUSD;2014.02.20;4366;1;5668;0;22831;-1687;32888;-2160
AUDUSD;2014.02.21;4331;-35;5684;16;22753;-78;33471;584
AUDUSD;2014.02.24;4310;-21;5684;0;22732;-19;33963;517
AUDUSD;2014.02.25;5775;-71;3889;3;21119;-77;35848;87
AUDUSD;2014.02.26;5767;-7;3889;0;21162;43;36206;358
AUDUSD;2014.02.27;3509;2;6709;2;23336;-86;33480;92
AUDUSD;2014.02.28;4608;319;5713;-27;22563;8;34194;-255
AUDUSD;2014.03.03;3825;-1;6873;192;23353;8;31077;-2148
AUDUSD;2014.03.04;3837;12;6866;-7;23343;-10;30904;-173
AUDUSD;2014.03.05;3856;19;6915;49;23599;256;30815;-89
AUDUSD;2014.03.06;4632;-37;5688;-65;22739;-47;31813;-164
AUDUSD;2014.03.07;7575;-80;3626;85;20214;500;34099;142
AUDUSD;2014.03.10;3920;90;184;22;2657;335;11768;657
AUDUSD;2014.03.11;3306;40;336;1;3368;57;12643;1028
AUDUSD;2014.03.12;2511;17;1212;35;4691;515;13453;1655
AUDUSD;2014.03.13;2536;25;1251;39;5112;421;13617;164
AUDUSD;2014.03.14;3650;24;420;82;4463;441;16749;2220
AUDUSD;2014.03.17;3642;-8;419;1;4466;3;17008;260
AUDUSD;2014.03.18;3646;4;423;4;4674;208;17167;161
AUDUSD;2014.03.19;4342;6;273;14;5274;1290;17417;90
AUDUSD;2014.03.20;2533;0;1329;33;7183;100;16457;63
AUDUSD;2014.03.21;2530;-3;1417;88;7166;-17;16681;224
AUDUSD;2014.03.24;3739;25;540;-2;6136;160;17899;343
AUDUSD;2014.03.25;4502;-49;393;109;5543;222;18149;-3
AUDUSD;2014.03.26;5180;-18;233;0;5256;409;18464;165
